State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
North Carolina,3/2/2019,"2,883",2/23/2019,"20,926","4,299,156",0.49
North Carolina,3/9/2019,"3,125",3/2/2019,"20,561","4,299,156",0.48
North Carolina,3/16/2019,"2,668",3/9/2019,"18,613","4,299,156",0.43
North Carolina,3/23/2019,"2,796",3/16/2019,"20,023","4,299,156",0.47
North Carolina,3/30/2019,"2,772",3/23/2019,"19,778","4,299,156",0.46
North Carolina,4/6/2019,"3,139",3/30/2019,"19,429","4,299,156",0.45
North Carolina,4/13/2019,"3,052",4/6/2019,"19,249","4,318,317",0.45
North Carolina,4/20/2019,"2,657",4/13/2019,"18,705","4,318,317",0.43
North Carolina,4/27/2019,"2,834",4/20/2019,"18,655","4,318,317",0.43
North Carolina,5/4/2019,"3,037",4/27/2019,"18,520","4,318,317",0.43
North Carolina,5/11/2019,"3,211",5/4/2019,"18,401","4,318,317",0.43
North Carolina,5/18/2019,"3,386",5/11/2019,"18,717","4,318,317",0.43
North Carolina,5/25/2019,"3,409",5/18/2019,"18,930","4,318,317",0.44
North Carolina,6/1/2019,"2,778",5/25/2019,"19,177","4,318,317",0.44
North Carolina,6/8/2019,"3,247",6/1/2019,"19,547","4,318,317",0.45
North Carolina,6/15/2019,"3,323",6/8/2019,"19,616","4,318,317",0.45
North Carolina,6/22/2019,"3,252",6/15/2019,"19,830","4,318,317",0.46
North Carolina,6/29/2019,"3,321",6/22/2019,"20,079","4,318,317",0.46
North Carolina,7/6/2019,"2,679",6/29/2019,"19,660","4,318,317",0.46
North Carolina,7/13/2019,"3,397",7/6/2019,"20,582","4,338,577",0.47
North Carolina,7/20/2019,"3,264",7/13/2019,"20,353","4,338,577",0.47
North Carolina,7/27/2019,"3,105",7/20/2019,"20,746","4,338,577",0.48
North Carolina,8/3/2019,"3,371",7/27/2019,"20,795","4,338,577",0.48
North Carolina,8/10/2019,"3,158",8/3/2019,"20,870","4,338,577",0.48
North Carolina,8/17/2019,"3,014",8/10/2019,"20,487","4,338,577",0.47
North Carolina,8/24/2019,"2,877",8/17/2019,"20,112","4,338,577",0.46
North Carolina,8/31/2019,"3,041",8/24/2019,"19,361","4,338,577",0.45
North Carolina,9/7/2019,"2,661",8/31/2019,"18,604","4,338,577",0.43
North Carolina,9/14/2019,"3,172",9/7/2019,"18,805","4,338,577",0.43
North Carolina,9/21/2019,"3,104",9/14/2019,"18,589","4,338,577",0.43
North Carolina,9/28/2019,"3,142",9/21/2019,"18,393","4,338,577",0.42
North Carolina,10/5/2019,"3,766",9/28/2019,"18,629","4,338,577",0.43
North Carolina,10/12/2019,"3,222",10/5/2019,"18,495","4,362,309",0.42
North Carolina,10/19/2019,"3,377",10/12/2019,"18,711","4,362,309",0.43
North Carolina,10/26/2019,"3,283",10/19/2019,"18,942","4,362,309",0.43
North Carolina,11/2/2019,"3,307",10/26/2019,"19,215","4,362,309",0.44
North Carolina,11/9/2019,"3,494",11/2/2019,"18,994","4,362,309",0.44
North Carolina,11/16/2019,"3,105",11/9/2019,"19,365","4,362,309",0.44
North Carolina,11/23/2019,"3,523",11/16/2019,"19,513","4,362,309",0.45
North Carolina,11/30/2019,"2,182",11/23/2019,"18,952","4,362,309",0.43
North Carolina,12/7/2019,"3,843",11/30/2019,"19,694","4,362,309",0.45
North Carolina,12/14/2019,"3,649",12/7/2019,"19,806","4,362,309",0.45
North Carolina,12/21/2019,"3,586",12/14/2019,"20,382","4,362,309",0.47
North Carolina,12/28/2019,"2,126",12/21/2019,"19,533","4,362,309",0.45
North Carolina,1/4/2020,"3,508",12/28/2019,"20,848","4,362,309",0.48
North Carolina,1/11/2020,"4,628",1/4/2020,"21,239","4,381,417",0.48
North Carolina,1/18/2020,"4,217",1/11/2020,"22,247","4,381,417",0.51
North Carolina,1/25/2020,"3,344",1/18/2020,"22,415","4,381,417",0.51
North Carolina,2/1/2020,"3,611",1/25/2020,"22,342","4,381,417",0.51
North Carolina,2/8/2020,"3,326",2/1/2020,"22,044","4,381,417",0.5
North Carolina,2/15/2020,"3,094",2/8/2020,"21,972","4,381,417",0.5
North Carolina,2/22/2020,"2,852",2/15/2020,"21,630","4,381,417",0.49
North Carolina,2/29/2020,"1,767",2/22/2020,"21,188","4,381,417",0.48
North Carolina,3/7/2020,"2,575",2/29/2020,"20,196","4,381,417",0.46
North Carolina,3/14/2020,"3,533",3/7/2020,"19,683","4,381,417",0.45
North Carolina,3/21/2020,"94,083",3/14/2020,"20,652","4,381,417",0.47
North Dakota,1/5/2019,964,12/29/2018,"5,754","405,169",1.42
North Dakota,1/12/2019,"1,230",1/5/2019,"6,102","405,557",1.5
North Dakota,1/19/2019,658,1/12/2019,"6,406","405,557",1.58
North Dakota,1/26/2019,533,1/19/2019,"6,532","405,557",1.61
North Dakota,2/2/2019,553,1/26/2019,"6,742","405,557",1.66
North Dakota,2/9/2019,574,2/2/2019,"6,941","405,557",1.71
North Dakota,2/16/2019,470,2/9/2019,"7,035","405,557",1.73
North Dakota,2/23/2019,340,2/16/2019,"6,853","405,557",1.69
North Dakota,3/2/2019,327,2/23/2019,"6,708","405,557",1.65
North Dakota,3/9/2019,313,3/2/2019,"6,498","405,557",1.6
North Dakota,3/16/2019,288,3/9/2019,"6,161","405,557",1.52
North Dakota,3/23/2019,211,3/16/2019,"5,891","405,557",1.45
North Dakota,3/30/2019,266,3/23/2019,"5,407","405,557",1.33
North Dakota,4/6/2019,272,3/30/2019,"5,013","405,557",1.24
North Dakota,4/13/2019,272,4/6/2019,"4,454","406,719",1.1
North Dakota,4/20/2019,217,4/13/2019,"3,757","406,719",0.92
North Dakota,4/27/2019,313,4/20/2019,"3,270","406,719",0.8
North Dakota,5/4/2019,278,4/27/2019,"2,446","406,719",0.6
North Dakota,5/11/2019,522,5/4/2019,"2,217","406,719",0.55
North Dakota,5/18/2019,300,5/11/2019,"2,139","406,719",0.53
North Dakota,5/25/2019,328,5/18/2019,"1,803","406,719",0.44
North Dakota,6/1/2019,452,5/25/2019,"1,791","406,719",0.44
North Dakota,6/8/2019,327,6/1/2019,"1,989","406,719",0.49
North Dakota,6/15/2019,253,6/8/2019,"1,970","406,719",0.48
North Dakota,6/22/2019,290,6/15/2019,"1,942","406,719",0.48
North Dakota,6/29/2019,376,6/22/2019,"1,940","406,719",0.48
North Dakota,7/6/2019,497,6/29/2019,"2,093","406,719",0.51
North Dakota,7/13/2019,335,7/6/2019,"2,426","408,192",0.59
North Dakota,7/20/2019,273,7/13/2019,"2,157","408,192",0.53
North Dakota,7/27/2019,214,7/20/2019,"2,199","408,192",0.54
North Dakota,8/3/2019,204,7/27/2019,"2,130","408,192",0.52
North Dakota,8/10/2019,229,8/3/2019,"1,975","408,192",0.48
North Dakota,8/17/2019,211,8/10/2019,"1,905","408,192",0.47
North Dakota,8/24/2019,540,8/17/2019,"1,802","408,192",0.44
North Dakota,8/31/2019,239,8/24/2019,"2,014","408,192",0.49
North Dakota,9/7/2019,233,8/31/2019,"1,816","408,192",0.44
North Dakota,9/14/2019,252,9/7/2019,"1,657","408,192",0.41
North Dakota,9/21/2019,205,9/14/2019,"1,528","408,192",0.37
North Dakota,9/28/2019,197,9/21/2019,"1,289","408,192",0.32
North Dakota,10/5/2019,312,9/28/2019,"1,249","408,192",0.31
North Dakota,10/12/2019,268,10/5/2019,"1,317","409,901",0.32
North Dakota,10/19/2019,326,10/12/2019,"1,311","409,901",0.32
North Dakota,10/26/2019,430,10/19/2019,"1,437","409,901",0.35
North Dakota,11/2/2019,631,10/26/2019,"1,623","409,901",0.4
North Dakota,11/9/2019,650,11/2/2019,"2,010","409,901",0.49
North Dakota,11/16/2019,761,11/9/2019,"2,009","409,901",0.49
North Dakota,11/23/2019,739,11/16/2019,"2,503","409,901",0.61
North Dakota,11/30/2019,697,11/23/2019,"2,785","409,901",0.68
North Dakota,12/7/2019,"1,004",11/30/2019,"3,334","409,901",0.81
North Dakota,12/14/2019,"1,128",12/7/2019,"3,803","409,901",0.93
North Dakota,12/21/2019,"1,016",12/14/2019,"4,540","409,901",1.11
North Dakota,12/28/2019,961,12/21/2019,"4,729","409,901",1.15
North Dakota,1/4/2020,836,12/28/2019,"5,785","409,901",1.41
North Dakota,1/11/2020,"1,530",1/4/2020,"6,171","411,624",1.5
North Dakota,1/18/2020,785,1/11/2020,"6,809","411,624",1.65
North Dakota,1/25/2020,543,1/18/2020,"7,179","411,624",1.74
North Dakota,2/1/2020,447,1/25/2020,"6,782","411,624",1.65
North Dakota,2/8/2020,526,2/1/2020,"6,838","411,624",1.66
North Dakota,2/15/2020,457,2/8/2020,"6,924","411,624",1.68
North Dakota,2/22/2020,435,2/15/2020,"6,886","411,624",1.67
North Dakota,2/29/2020,363,2/22/2020,"6,795","411,624",1.65
North Dakota,3/7/2020,423,2/29/2020,"6,543","411,624",1.59
North Dakota,3/14/2020,415,3/7/2020,"6,349","411,624",1.54
North Dakota,3/21/2020,"5,662",3/14/2020,"6,169","411,624",1.5
Nebraska,1/5/2019,"1,282",12/29/2018,"7,517","958,635",0.78
Nebraska,1/12/2019,"1,245",1/5/2019,"7,741","958,335",0.81
Nebraska,1/19/2019,"1,181",1/12/2019,"7,077","958,335",0.74
Nebraska,1/26/2019,"1,115",1/19/2019,"6,974","958,335",0.73
Nebraska,2/2/2019,"1,061",1/26/2019,"7,333","958,335",0.77
Nebraska,2/9/2019,866,2/2/2019,"7,498","958,335",0.78
Nebraska,2/16/2019,730,2/9/2019,"7,449","958,335",0.78
Nebraska,2/23/2019,708,2/16/2019,"7,409","958,335",0.77
Nebraska,3/2/2019,742,2/23/2019,"7,326","958,335",0.76
Nebraska,3/9/2019,724,3/2/2019,"7,263","958,335",0.76
Nebraska,3/16/2019,788,3/9/2019,"7,071","958,335",0.74
Nebraska,3/23/2019,730,3/16/2019,"6,899","958,335",0.72
Nebraska,3/30/2019,663,3/23/2019,"6,063","958,335",0.63
Nebraska,4/6/2019,589,3/30/2019,"5,078","958,335",0.53
Nebraska,4/13/2019,566,4/6/2019,"4,272","960,218",0.44
Nebraska,4/20/2019,758,4/13/2019,"3,822","960,218",0.4
Nebraska,4/27/2019,497,4/20/2019,"3,645","960,218",0.38
Nebraska,5/4/2019,563,4/27/2019,"3,305","960,218",0.34
Nebraska,5/11/2019,688,5/4/2019,"3,105","960,218",0.32
Nebraska,5/18/2019,658,5/11/2019,"3,204","960,218",0.33
Nebraska,5/25/2019,868,5/18/2019,"3,148","960,218",0.33
Nebraska,6/1/2019,996,5/25/2019,"3,337","960,218",0.35
Nebraska,6/8/2019,910,6/1/2019,"3,747","960,218",0.39
Nebraska,6/15/2019,712,6/8/2019,"3,891","960,218",0.41
Nebraska,6/22/2019,648,6/15/2019,"3,913","960,218",0.41
Nebraska,6/29/2019,998,6/22/2019,"3,908","960,218",0.41
Nebraska,7/6/2019,788,6/29/2019,"4,270","960,218",0.44
Nebraska,7/13/2019,546,7/6/2019,"4,578","961,261",0.48
Nebraska,7/20/2019,562,7/13/2019,"4,006","961,261",0.42
Nebraska,7/27/2019,523,7/20/2019,"3,995","961,261",0.42
Nebraska,8/3/2019,546,7/27/2019,"3,939","961,261",0.41
Nebraska,8/10/2019,721,8/3/2019,"3,868","961,261",0.4
Nebraska,8/17/2019,522,8/10/2019,"3,803","961,261",0.4
Nebraska,8/24/2019,484,8/17/2019,"3,069","961,261",0.32
Nebraska,8/31/2019,886,8/24/2019,"2,756","961,261",0.29
Nebraska,9/7/2019,468,8/31/2019,"3,092","961,261",0.32
Nebraska,9/14/2019,448,9/7/2019,"3,023","961,261",0.31
Nebraska,9/21/2019,441,9/14/2019,"2,586","961,261",0.27
Nebraska,9/28/2019,364,9/21/2019,"2,237","961,261",0.23
Nebraska,10/5/2019,383,9/28/2019,"2,282","961,261",0.24
Nebraska,10/12/2019,626,10/5/2019,"1,689","963,465",0.18
Nebraska,10/19/2019,510,10/12/2019,"2,146","963,465",0.22
Nebraska,10/26/2019,526,10/19/2019,"1,984","963,465",0.21
Nebraska,11/2/2019,642,10/26/2019,"1,821","963,465",0.19
Nebraska,11/9/2019,756,11/2/2019,"1,683","963,465",0.17
Nebraska,11/16/2019,729,11/9/2019,"1,662","963,465",0.17
Nebraska,11/23/2019,"1,098",11/16/2019,"2,485","963,465",0.26
Nebraska,11/30/2019,996,11/23/2019,"3,354","963,465",0.35
Nebraska,12/7/2019,"1,150",11/30/2019,"3,442","963,465",0.36
Nebraska,12/14/2019,"1,087",12/7/2019,"3,099","963,465",0.32
Nebraska,12/21/2019,"1,211",12/14/2019,"3,499","963,465",0.36
Nebraska,12/28/2019,"1,818",12/21/2019,"3,745","963,465",0.39
Nebraska,1/4/2020,"1,099",12/28/2019,"5,165","963,465",0.54
Nebraska,1/11/2020,"1,171",1/4/2020,"5,694","962,725",0.59
Nebraska,1/18/2020,988,1/11/2020,"4,940","962,725",0.51
Nebraska,1/25/2020,960,1/18/2020,"5,107","962,725",0.53
Nebraska,2/1/2020,833,1/25/2020,"5,884","962,725",0.61
Nebraska,2/8/2020,675,2/1/2020,"5,693","962,725",0.59
Nebraska,2/15/2020,537,2/8/2020,"5,804","962,725",0.6
Nebraska,2/22/2020,493,2/15/2020,"5,780","962,725",0.6
Nebraska,2/29/2020,502,2/22/2020,"6,286","962,725",0.65
Nebraska,3/7/2020,501,2/29/2020,"5,581","962,725",0.58
Nebraska,3/14/2020,795,3/7/2020,"5,076","962,725",0.53
Nebraska,3/21/2020,"15,700",3/14/2020,"4,859","962,725",0.5
New Hampshire,1/5/2019,808,12/29/2018,"4,744","647,193",0.73
New Hampshire,1/12/2019,808,1/5/2019,"4,644","648,384",0.72
New Hampshire,1/19/2019,671,1/12/2019,"4,694","648,384",0.72
New Hampshire,1/26/2019,629,1/19/2019,"4,810","648,384",0.74
New Hampshire,2/2/2019,583,1/26/2019,"4,742","648,384",0.73
New Hampshire,2/9/2019,588,2/2/2019,"4,714","648,384",0.73
New Hampshire,2/16/2019,498,2/9/2019,"4,690","648,384",0.72
New Hampshire,2/23/2019,371,2/16/2019,"4,601","648,384",0.71
New Hampshire,3/2/2019,919,2/23/2019,"4,636","648,384",0.72
New Hampshire,3/9/2019,572,3/2/2019,"5,010","648,384",0.77
New Hampshire,3/16/2019,518,3/9/2019,"4,484","648,384",0.69
New Hampshire,3/23/2019,516,3/16/2019,"4,240","648,384",0.65
New Hampshire,3/30/2019,433,3/23/2019,"4,284","648,384",0.66
New Hampshire,4/6/2019,497,3/30/2019,"4,098","648,384",0.63
New Hampshire,4/13/2019,481,4/6/2019,"3,853","649,759",0.59
New Hampshire,4/20/2019,474,4/13/2019,"3,651","649,759",0.56
New Hampshire,4/27/2019,863,4/20/2019,"3,613","649,759",0.56
New Hampshire,5/4/2019,411,4/27/2019,"3,901","649,759",0.6
New Hampshire,5/11/2019,407,5/4/2019,"3,287","649,759",0.51
New Hampshire,5/18/2019,418,5/11/2019,"3,178","649,759",0.49
New Hampshire,5/25/2019,396,5/18/2019,"3,097","649,759",0.48
New Hampshire,6/1/2019,357,5/25/2019,"3,026","649,759",0.47
New Hampshire,6/8/2019,364,6/1/2019,"2,979","649,759",0.46
New Hampshire,6/15/2019,430,6/8/2019,"2,930","649,759",0.45
New Hampshire,6/22/2019,800,6/15/2019,"2,957","649,759",0.46
New Hampshire,6/29/2019,615,6/22/2019,"3,391","649,759",0.52
New Hampshire,7/6/2019,553,6/29/2019,"3,444","649,759",0.53
New Hampshire,7/13/2019,490,7/6/2019,"3,691","651,104",0.57
New Hampshire,7/20/2019,408,7/13/2019,"3,523","651,104",0.54
New Hampshire,7/27/2019,425,7/20/2019,"3,441","651,104",0.53
New Hampshire,8/3/2019,423,7/27/2019,"3,408","651,104",0.52
New Hampshire,8/10/2019,467,8/3/2019,"3,437","651,104",0.53
New Hampshire,8/17/2019,464,8/10/2019,"3,487","651,104",0.54
New Hampshire,8/24/2019,427,8/17/2019,"3,528","651,104",0.54
New Hampshire,8/31/2019,374,8/24/2019,"3,440","651,104",0.53
New Hampshire,9/7/2019,343,8/31/2019,"2,951","651,104",0.45
New Hampshire,9/14/2019,326,9/7/2019,"2,785","651,104",0.43
New Hampshire,9/21/2019,356,9/14/2019,"2,654","651,104",0.41
New Hampshire,9/28/2019,373,9/21/2019,"2,665","651,104",0.41
New Hampshire,10/5/2019,416,9/28/2019,"2,640","651,104",0.41
New Hampshire,10/12/2019,391,10/5/2019,"2,706","652,934",0.41
New Hampshire,10/19/2019,350,10/12/2019,"2,676","652,934",0.41
New Hampshire,10/26/2019,486,10/19/2019,"2,708","652,934",0.41
New Hampshire,11/2/2019,483,10/26/2019,"2,795","652,934",0.43
New Hampshire,11/9/2019,510,11/2/2019,"2,889","652,934",0.44
New Hampshire,11/16/2019,453,11/9/2019,"2,953","652,934",0.45
New Hampshire,11/23/2019,571,11/16/2019,"3,005","652,934",0.46
New Hampshire,11/30/2019,491,11/23/2019,"3,072","652,934",0.47
New Hampshire,12/7/2019,698,11/30/2019,"3,253","652,934",0.5
New Hampshire,12/14/2019,665,12/7/2019,"3,485","652,934",0.53
New Hampshire,12/21/2019,656,12/14/2019,"3,533","652,934",0.54
New Hampshire,12/28/2019,"1,123",12/21/2019,"3,654","652,934",0.56
New Hampshire,1/4/2020,690,12/28/2019,"4,468","652,934",0.68
New Hampshire,1/11/2020,722,1/4/2020,"4,575","654,468",0.7
New Hampshire,1/18/2020,613,1/11/2020,"4,215","654,468",0.64
New Hampshire,1/25/2020,577,1/18/2020,"4,202","654,468",0.64
New Hampshire,2/1/2020,456,1/25/2020,"4,033","654,468",0.62
New Hampshire,2/8/2020,507,2/1/2020,"4,050","654,468",0.62
New Hampshire,2/15/2020,424,2/8/2020,"4,015","654,468",0.61
New Hampshire,2/22/2020,444,2/15/2020,"3,936","654,468",0.6
New Hampshire,2/29/2020,894,2/22/2020,"4,048","654,468",0.62
New Hampshire,3/7/2020,495,2/29/2020,"4,475","654,468",0.68
New Hampshire,3/14/2020,642,3/7/2020,"3,909","654,468",0.6
New Hampshire,3/21/2020,"29,379",3/14/2020,"4,024","654,468",0.61
New Jersey,1/5/2019,"15,716",12/29/2018,"108,647","3,967,985",2.74
New Jersey,1/12/2019,"14,167",1/5/2019,"110,669","3,977,393",2.78
New Jersey,1/19/2019,"10,190",1/12/2019,"106,096","3,977,393",2.67
New Jersey,1/26/2019,"11,130",1/19/2019,"108,219","3,977,393",2.72
New Jersey,2/2/2019,"9,903",1/26/2019,"111,749","3,977,393",2.81
New Jersey,2/9/2019,"9,758",2/2/2019,"111,536","3,977,393",2.8
New Jersey,2/16/2019,"8,841",2/9/2019,"108,663","3,977,393",2.73
New Jersey,2/23/2019,"8,512",2/16/2019,"110,184","3,977,393",2.77
New Jersey,3/2/2019,"8,155",2/23/2019,"112,183","3,977,393",2.82
New Jersey,3/9/2019,"7,990",3/2/2019,"109,482","3,977,393",2.75
New Jersey,3/16/2019,"7,853",3/9/2019,"107,328","3,977,393",2.7
New Jersey,3/23/2019,"7,485",3/16/2019,"104,241","3,977,211",2.62
New Jersey,3/30/2019,"6,894",3/23/2019,"100,024","3,977,211",2.51
New Jersey,4/6/2019,"7,707",3/30/2019,"95,817","3,977,211",2.41
New Jersey,4/13/2019,"7,641",4/6/2019,"88,763","3,986,641",2.23
New Jersey,4/20/2019,"10,737",4/13/2019,"84,194","3,986,641",2.11
New Jersey,4/27/2019,"13,778",4/20/2019,"85,786","3,986,641",2.15
New Jersey,5/4/2019,"7,539",4/27/2019,"89,666","3,986,641",2.25
New Jersey,5/11/2019,"7,672",5/4/2019,"78,725","3,986,579",1.97
New Jersey,5/18/2019,"7,054",5/11/2019,"76,577","3,986,579",1.92
New Jersey,5/25/2019,"7,928",5/18/2019,"75,820","3,986,579",1.9
New Jersey,6/1/2019,"6,230",5/25/2019,"75,880","3,986,579",1.9
New Jersey,6/8/2019,"8,217",6/1/2019,"76,710","3,986,579",1.92
New Jersey,6/15/2019,"8,064",6/8/2019,"75,278","3,986,579",1.89
New Jersey,6/22/2019,"13,644",6/15/2019,"75,852","3,986,579",1.9
New Jersey,6/29/2019,"18,558",6/22/2019,"80,090","3,986,579",2.01
New Jersey,7/6/2019,"12,612",6/29/2019,"87,044","3,986,579",2.18
New Jersey,7/13/2019,"8,910",7/6/2019,"98,783","3,995,886",2.47
New Jersey,7/20/2019,"8,070",7/13/2019,"97,560","3,995,886",2.44
New Jersey,7/27/2019,"7,265",7/20/2019,"96,801","3,995,886",2.42
New Jersey,8/3/2019,"8,205",7/27/2019,"95,886","3,995,886",2.4
New Jersey,8/10/2019,"8,224",8/3/2019,"95,093","3,995,886",2.38
New Jersey,8/17/2019,"7,541",8/10/2019,"94,922","3,995,886",2.38
New Jersey,8/24/2019,"7,746",8/17/2019,"95,509","3,995,886",2.39
New Jersey,8/31/2019,"7,103",8/24/2019,"94,789","3,995,886",2.37
New Jersey,9/7/2019,"6,658",8/31/2019,"92,978","3,995,886",2.33
New Jersey,9/14/2019,"7,455",9/7/2019,"83,934","3,995,886",2.1
New Jersey,9/21/2019,"6,718",9/14/2019,"73,417","3,995,886",1.84
New Jersey,9/28/2019,"6,699",9/21/2019,"72,053","3,995,886",1.8
New Jersey,10/5/2019,"7,721",9/28/2019,"71,660","3,995,886",1.79
New Jersey,10/12/2019,"7,706",10/5/2019,"71,529","3,995,886",1.79
New Jersey,10/19/2019,"7,482",10/12/2019,"71,216","4,007,202",1.78
New Jersey,10/26/2019,"7,990",10/19/2019,"72,947","4,007,202",1.82
New Jersey,11/2/2019,"7,550",10/26/2019,"72,909","4,007,202",1.82
New Jersey,11/9/2019,"12,747",11/2/2019,"75,018","4,007,202",1.87
New Jersey,11/16/2019,"8,978",11/9/2019,"78,801","4,007,202",1.97
New Jersey,11/23/2019,"9,523",11/16/2019,"79,682","4,007,202",1.99
New Jersey,11/30/2019,"9,149",11/23/2019,"78,017","4,007,202",1.95
New Jersey,12/7/2019,"12,463",11/30/2019,"87,903","4,007,202",2.19
New Jersey,12/14/2019,"10,806",12/7/2019,"85,764","4,007,202",2.14
New Jersey,12/21/2019,"13,001",12/14/2019,"89,206","4,007,202",2.23
New Jersey,12/28/2019,"22,855",12/21/2019,"89,248","4,007,202",2.23
New Jersey,1/4/2020,"15,325",12/28/2019,"111,335","4,007,202",2.78
New Jersey,1/11/2020,"13,469",1/4/2020,"120,461","4,015,146",3
New Jersey,1/18/2020,"10,728",1/11/2020,"108,425","4,015,146",2.7
New Jersey,1/25/2020,"9,325",1/18/2020,"107,082","4,015,146",2.67
New Jersey,2/1/2020,"8,304",1/25/2020,"110,022","4,015,146",2.74
New Jersey,2/8/2020,"9,288",2/1/2020,"109,931","4,015,146",2.74
New Jersey,2/15/2020,"8,550",2/8/2020,"110,016","4,015,146",2.74
New Jersey,2/22/2020,"8,396",2/15/2020,"109,265","4,015,146",2.72
New Jersey,2/29/2020,"7,773",2/22/2020,"110,902","4,015,146",2.76
New Jersey,3/7/2020,"7,996",2/29/2020,"107,646","4,015,146",2.68
New Jersey,3/14/2020,"9,467",3/7/2020,"104,283","4,015,146",2.6
New Jersey,3/21/2020,"115,815",3/14/2020,"105,840","4,015,146",2.64
New Mexico,1/5/2019,"1,085",12/29/2018,"10,067","783,527",1.28
New Mexico,1/12/2019,"1,664",1/5/2019,"10,191","786,155",1.3
New Mexico,1/19/2019,"1,335",1/12/2019,"10,096","786,155",1.28
New Mexico,1/26/2019,897,1/19/2019,"10,227","786,155",1.3
New Mexico,2/2/2019,870,1/26/2019,"10,337","786,155",1.31
New Mexico,2/9/2019,819,2/2/2019,"10,226","786,155",1.3
New Mexico,2/16/2019,732,2/9/2019,"10,009","786,155",1.27
New Mexico,2/23/2019,676,2/16/2019,"10,011","786,155",1.27
New Mexico,3/2/2019,628,2/23/2019,"10,033","786,155",1.28
New Mexico,3/9/2019,682,3/2/2019,"9,851","786,155",1.25
New Mexico,3/16/2019,677,3/9/2019,"9,622","786,155",1.22
New Mexico,3/23/2019,837,3/16/2019,"9,540","786,155",1.21
New Mexico,3/30/2019,831,3/23/2019,"9,539","786,155",1.21
New Mexico,4/6/2019,874,3/30/2019,"9,393","786,155",1.19
New Mexico,4/13/2019,815,4/6/2019,"9,146","789,407",1.16
New Mexico,4/20/2019,687,4/13/2019,"8,908","789,407",1.13
New Mexico,4/27/2019,717,4/20/2019,"8,919","789,407",1.13
New Mexico,5/4/2019,693,4/27/2019,"8,903","789,407",1.13
New Mexico,5/11/2019,613,5/4/2019,"8,740","789,407",1.11
New Mexico,5/18/2019,784,5/11/2019,"8,292","789,407",1.05
New Mexico,5/25/2019,"1,031",5/18/2019,"8,256","789,407",1.05
New Mexico,6/1/2019,"1,235",5/25/2019,"8,436","789,407",1.07
New Mexico,6/8/2019,995,6/1/2019,"8,982","789,407",1.14
New Mexico,6/15/2019,786,6/8/2019,"8,911","789,407",1.13
New Mexico,6/22/2019,746,6/15/2019,"9,060","789,407",1.15
New Mexico,6/29/2019,671,6/22/2019,"8,946","789,407",1.13
New Mexico,7/6/2019,686,6/29/2019,"8,683","789,407",1.1
New Mexico,7/13/2019,823,7/6/2019,"8,839","793,201",1.11
New Mexico,7/20/2019,631,7/13/2019,"8,303","793,201",1.05
New Mexico,7/27/2019,634,7/20/2019,"8,832","793,201",1.11
New Mexico,8/3/2019,746,7/27/2019,"8,657","793,201",1.09
New Mexico,8/10/2019,687,8/3/2019,"8,614","793,201",1.09
New Mexico,8/17/2019,681,8/10/2019,"8,238","793,201",1.04
New Mexico,8/24/2019,668,8/17/2019,"7,750","793,201",0.98
New Mexico,8/31/2019,652,8/24/2019,"7,512","793,201",0.95
New Mexico,9/7/2019,680,8/31/2019,"7,332","793,201",0.92
New Mexico,9/14/2019,723,9/7/2019,"7,466","793,201",0.94
New Mexico,9/21/2019,681,9/14/2019,"7,356","793,201",0.93
New Mexico,9/28/2019,699,9/21/2019,"7,455","793,201",0.94
New Mexico,10/5/2019,948,9/28/2019,"7,398","793,201",0.93
New Mexico,10/12/2019,825,10/5/2019,"7,606","796,105",0.96
New Mexico,10/19/2019,843,10/12/2019,"7,581","796,105",0.95
New Mexico,10/26/2019,933,10/19/2019,"7,724","796,105",0.97
New Mexico,11/2/2019,928,10/26/2019,"7,977","796,105",1
New Mexico,11/9/2019,"1,008",11/2/2019,"8,205","796,105",1.03
New Mexico,11/16/2019,882,11/9/2019,"8,449","796,105",1.06
New Mexico,11/23/2019,928,11/16/2019,"8,653","796,105",1.09
New Mexico,11/30/2019,811,11/23/2019,"8,736","796,105",1.1
New Mexico,12/7/2019,"1,041",11/30/2019,"9,270","796,105",1.16
New Mexico,12/14/2019,939,12/7/2019,"9,115","796,105",1.14
New Mexico,12/21/2019,986,12/14/2019,"9,271","796,105",1.16
New Mexico,12/28/2019,"1,135",12/21/2019,"9,232","796,105",1.16
New Mexico,1/4/2020,799,12/28/2019,"10,140","796,105",1.27
New Mexico,1/11/2020,"1,194",1/4/2020,"10,310","799,085",1.29
New Mexico,1/18/2020,947,1/11/2020,"9,920","799,085",1.24
New Mexico,1/25/2020,764,1/18/2020,"10,137","799,085",1.27
New Mexico,2/1/2020,784,1/25/2020,"10,066","799,085",1.26
New Mexico,2/8/2020,873,2/1/2020,"9,965","799,085",1.25
New Mexico,2/15/2020,725,2/8/2020,"9,987","799,085",1.25
New Mexico,2/22/2020,737,2/15/2020,"10,051","799,085",1.26
New Mexico,2/29/2020,681,2/22/2020,"10,039","799,085",1.26
New Mexico,3/7/2020,690,2/29/2020,"9,845","799,085",1.23
New Mexico,3/14/2020,869,3/7/2020,"9,566","799,085",1.2
New Mexico,3/21/2020,"18,105",3/14/2020,"9,288","799,085",1.16
